0.000000000000000e+00 3.841171617837382e-01 -1.577910081312286e-01 8.383638913736249e-01 4.369197594270353e-01 3.378880845984134e-01 -3.773860432479232e-01 2.288258316914749e-01 -7.129736417410790e-01 4.686428392693887e-01 1.439018960691454e-01 -6.608533317586396e-02 -1.682243312486253e-02 -1.890144644850089e-02 8.292708985752384e-01 3.947158077609902e-02 4.765801329408039e-01 3.221270143654911e-01 5.799050977632700e-01 -5.359345134580995e-02 -3.639326845441798e-01 3.838581442832947e-01 -1.583757996559143e-01 8.364805579185486e-01 4.363750219345093e-01 3.382323384284973e-01 -3.761553168296814e-01 2.290714234113693e-01 -7.120679616928101e-01 4.706699550151825e-01 1.435938030481339e-01 -6.701866537332535e-02 -1.403491571545601e-02 -2.010736800730228e-02 8.299198746681213e-01 3.663424775004387e-02 4.775197207927704e-01 3.208586871623993e-01 5.765752196311951e-01 -5.242875590920448e-02 -3.632506132125854e-01
3.000000000000000e-02 3.374088949841421e-01 -1.135927154629691e-01 8.873466399123884e-01 4.053966686770936e-01 3.381335101439653e-01 -4.058562441898707e-01 1.602498315955849e-01 -7.377358436621617e-01 3.150417258819389e-01 2.130024752540234e-01 -1.130529231037040e-01 -2.344193739660684e-01 1.590498915044649e-01 6.560730153797345e-01 1.487854981313705e-01 6.784292748273555e-01 6.531953928293044e-01 4.859133874601018e-02 -3.090400193493872e-01 -2.381277307544036e-01 3.393242359161377e-01 -1.120052039623260e-01 8.857844471931458e-01 4.057086706161499e-01 3.394654095172882e-01 -4.063279628753662e-01 1.582062840461731e-01 -7.364412546157837e-01 3.149254322052002e-01 2.115535587072372e-01 -1.114323437213898e-01 -2.344121634960175e-01 1.581292301416397e-01 6.564687490463257e-01 1.479671001434326e-01 6.800642609596252e-01 6.538791060447693e-01 4.891568422317505e-02 -3.107098340988159e-01 -2.391317188739777e-01
6.000000000000000e-02 2.673505072155153e-01 -3.561588912847691e-02 9.535327728501892e-01 3.630956832260577e-01 3.142745617646041e-01 -4.482890682935029e-01 9.430246028194134e-02 -7.638132742599701e-01 3.055121849288531e-01 1.277361485327508e-01 -1.460179929589285e-01 -4.345703544141396e-01 2.764695918468800e-01 3.952373527077482e-01 4.641120345705749e-01 2.214804986144532e-01 4.699305124881992e-01 -3.842431248182323e-01 -5.439052220000982e-01 -9.353276750741224e-02 2.683605253696442e-01 -3.601599484682083e-02 9.511734843254089e-01 3.627254962921143e-01 3.138366043567657e-01 -4.483100771903992e-01 9.255477786064148e-02 -7.623449563980103e-01 3.065441250801086e-01 1.296978145837784e-01 -1.469557285308838e-01 -4.335255026817322e-01 2.752793729305267e-01 3.972966074943542e-01 4.616522192955017e-01 2.240577042102814e-01 4.700441062450409e-01 -3.859840929508209e-01 -5.435661077499390e-01 -9.309585392475128e-02
9.000000000000000e-02 2.076646510482660e-01 2.347126398887234e-02 9.971102983876410e-01 3.538044467858963e-01 2.215334309163626e-01 -5.358860065831489e-01 8.616055812517520e-02 -8.344873880572367e-01 3.804378785534202e-01 -4.471935582895570e-02 1.216417464542374e-03 -3.384750773280507e-01 2.916216812945973e-01 3.854579948606727e-01 6.288710221067366e-01 -3.295188100796572e-01 -1.191851063620434e-01 -1.606641237822727e-01 -5.120845002700462e-01 -3.054944641190160e-02 2.053450942039490e-01 2.136106789112091e-02 9.979352355003357e-01 3.521115183830261e-01 2.241508364677429e-01 -5.338457822799683e-01 8.689843118190765e-02 -8.351850509643555e-01 3.803631961345673e-01 -4.444528371095657e-02 1.728974282741547e-03 -3.366927504539490e-01 2.912498414516449e-01 3.875807225704193e-01 6.279440522193909e-01 -3.305875360965729e-01 -1.183114275336266e-01 -1.639371812343597e-01 -5.108940601348877e-01 -2.849811315536499e-02
1.200000000000000e-01 1.852825354801331e-01 1.722506779958599e-02 9.659390877696832e-01 4.321565042426840e-01 1.349329330488680e-01 -6.549077214062948e-01 9.671271273963278e-02 -9.511943909340331e-01 2.321329754010826e-01 -2.280656950178439e-02 2.085818884835409e-01 -1.499586488197733e-01 2.987502037504770e-01 6.028277030292559e-01 4.258625497279254e-01 -2.645309958834180e-01 -5.234561172415142e-01 4.453672711517833e-01 -2.618966171349997e-01 2.237802295653024e-02 1.869124919176102e-01 1.845108717679977e-02 9.642764329910278e-01 4.341877996921539e-01 1.330355703830719e-01 -6.561501622200012e-01 9.582063555717468e-02 -9.495052099227905e-01 2.306570261716843e-01 -2.133685350418091e-02 2.107580304145813e-01 -1.505596935749054e-01 2.963272333145142e-01 6.009701490402222e-01 4.246785938739777e-01 -2.606378495693207e-01 -5.247440338134766e-01 4.453255236148834e-01 -2.631385326385498e-01 2.195395529270172e-02
1.500000000000000e-01 1.940282439907393e-01 -4.182136019424221e-02 8.805149097693481e-01 5.248146903093496e-01 2.129602399530732e-01 -6.851855234108833e-01 1.519709618932974e-02 -1.000000000000000e+00 -6.070838075425822e-02 1.612092507110605e-01 1.460749033131319e-01 -3.830594196598790e-01 4.677833848088719e-01 5.625062369153266e-01 6.043995504182065e-02 2.716506085638715e-01 -4.012056531265729e-01 7.110069632855043e-01 -1.230731347161168e-01 7.312532519168990e-02 1.940999180078506e-01 -3.991539031267166e-02 8.813386559486389e-01 5.252292156219482e-01 2.124945819377899e-01 -6.857680082321167e-01 1.468474417924881e-02 -9.981039762496948e-01 -6.119191646575928e-02 1.626893132925034e-01 1.463353931903839e-01 -3.847891092300415e-01 4.696515798568726e-01 5.620377063751221e-01 5.815793946385384e-02 2.722419202327728e-01 -4.002092182636261e-01 7.112955451011658e-01 -1.233785599470139e-01 7.338237017393112e-02
1.800000000000000e-01 2.265537211461301e-01 -1.298164681702588e-01 7.955690098779782e-01 5.345517322474755e-01 3.944575219659552e-01 -5.866809651959075e-01 -1.394946835843071e-01 -8.851170989349939e-01 -2.078811331064034e-02 1.002785343534314e-01 -1.291852518174670e-01 -8.469467946776299e-01 6.714828752126585e-01 2.104211719555147e-01 1.181942041492734e-02 6.119481980270698e-01 -1.266017217675263e-01 3.959783131942947e-01 -7.745092061828240e-02 -3.559548848803495e-02 2.258337736129761e-01 -1.292587518692017e-01 7.931991815567017e-01 5.338518619537354e-01 3.956310749053955e-01 -5.882501602172852e-01 -1.406285315752029e-01 -8.838109970092773e-01 -2.052489668130875e-02 1.005073487758636e-01 -1.306389719247818e-01 -8.471165299415588e-01 6.699309349060059e-01 2.105322182178497e-01 9.985126554965973e-03 6.125160455703735e-01 -1.284609436988831e-01 3.950257897377014e-01 -7.764320075511932e-02 -3.514007478952408e-02
2.100000000000000e-01 2.526604240782018e-01 -1.940326197783891e-01 7.701896511596868e-01 4.409516822071888e-01 4.982757228830916e-01 -4.445873504639297e-01 -2.823409886031103e-01 -6.828033384758989e-01 3.749231117501928e-01 -2.931192312055134e-01 -2.633438059892610e-01 -9.591974810313479e-01 6.592855845382957e-01 -1.587254514883119e-02 4.567700942672526e-01 5.190226404391198e-01 -9.452110537264480e-02 -1.773044835790110e-01 7.170101430487374e-02 -2.420183100180548e-01 2.532362937927246e-01 -1.938907504081726e-01 7.703185081481934e-01 4.416986405849457e-01 4.978803694248199e-01 -4.437468647956848e-01 -2.830559313297272e-01 -6.815054416656494e-01 3.737919926643372e-01 -2.919779419898987e-01 -2.600820362567902e-01 -9.612507224082947e-01 6.579294204711914e-01 -1.605923473834991e-02 4.563635587692261e-01 5.204572081565857e-01 -9.519035369157791e-02 -1.791984438896179e-01 7.185587286949158e-02 -2.425609529018402e-01
2.400000000000000e-01 2.330139916356400e-01 -1.804445803114240e-01 8.341772128765681e-01 3.077718432715735e-01 4.187490910637282e-01 -3.971848481046264e-01 -3.350527528909432e-01 -5.674155981233096e-01 7.216614447663494e-01 -6.835055812913899e-01 1.625699547182613e-03 -4.892498837442009e-01 4.460884571761805e-01 1.581507176502728e-01 9.432559441797650e-01 2.649670098916639e-01 -3.847800851995324e-01 -3.586995478298751e-01 2.827582958642130e-01 -1.283644128677400e-01 2.313303500413895e-01 -1.790306568145752e-01 8.335590362548828e-01 3.070480227470398e-01 4.194082617759705e-01 -3.971357345581055e-01 -3.354586362838745e-01 -5.650157332420349e-01 7.234148979187012e-01 -6.820013523101807e-01 2.305708825588226e-03 -4.863376319408417e-01 4.460337460041046e-01 1.584014892578125e-01 9.432834386825562e-01 2.664299607276917e-01 -3.865330815315247e-01 -3.603316843509674e-01 2.821981906890869e-01 -1.276567131280899e-01
2.700000000000000e-01 1.814959534717737e-01 -1.228738703482736e-01 9.087507858553627e-01 2.597458489159739e-01 2.058155078413901e-01 -5.068292400740395e-01 -2.863814874542107e-01 -5.948526925124262e-01 6.451850588252706e-01 -7.319005621061818e-01 4.679086547827715e-01 1.166910275111006e-01 2.407200882339124e-01 5.076150446447167e-01 9.017549957234012e-01 3.825414784451027e-01 -5.941015350811419e-01 1.587533063177538e-02 3.335663387309851e-01 2.879228027701977e-01 1.810583472251892e-01 -1.238441243767738e-01 9.073834419250488e-01 2.617099285125732e-01 2.063916027545929e-01 -5.066491365432739e-01 -2.864335477352142e-01 -5.936073064804077e-01 6.445416212081909e-01 -7.338348627090454e-01 4.703095853328705e-01 1.175412610173225e-01 2.388722747564316e-01 5.097807645797729e-01 9.009419679641724e-01 3.843136727809906e-01 -5.923717617988586e-01 1.525377482175827e-02 3.334417641162872e-01 2.892271876335144e-01
